63 87 0.856007 -0.516964
66 87 0.822217 -0.569174
69 87 0.794468 -0.607306
72 87 0.774094 -0.633071
75 87 0.762548 -0.646931
78 87 0.761444 -0.648231
81 87 0.772509 -0.635004
84 87 0.797286 -0.603601
87 87 0.836385 -0.548142
90 87 0.887657 -0.460506
93 87 0.943128 -0.332429
96 87 0.986688 -0.162626

0 90 0.998872 0.0474807
3 90 0.950123 0.311875
6 90 0.861417 0.507898
9 90 0.774083 0.633084
12 90 0.706075 0.708137
15 90 0.65968 0.751546
18 90 0.632156 0.774841
21 90 0.620195 0.784447
24 90 0.621177 0.78367
27 90 0.633357 0.77386
30 90 0.655887 0.754859
33 90 0.688917 0.72484
36 90 0.73365 0.679527
39 90 0.792039 0.61047
42 90 0.864281 0.50301
45 90 0.941197 0.337858
48 90 0.9941 0.108469
51 90 0.989015 -0.147816
54 90 0.930273 -0.366868
57 90 0.853923 -0.520399
60 90 0.784917 -0.619601
63 90 0.729903 -0.683551
66 90 0.688019 -0.725692
69 90 0.657437 -0.75351
72 90 0.637205 -0.770694
75 90 0.627493 -0.778622
78 90 0.629415 -0.777069
81 90 0.645021 -0.764165
84 90 0.677248 -0.735755
87 90 0.729447 -0.684037
90 90 0.803486 -0.595323
93 90 0.893405 -0.449252
96 90 0.973474 -0.228798

0 93 0.997329 0.0730437
3 93 0.892125 0.451788
6 93 0.739483 0.673176
9 93 0.620545 0.784171
12 93 0.541814 0.840498
15 93 0.492969 0.870047
18 93 0.465091 0.885263
21 93 0.452456 0.891787
24 93 0.451713 0.892164
27 93 0.461179 0.887307
30 93 0.480613 0.876933
33 93 0.511402 0.859342
36 93 0.557287 0.83032
39 93 0.625452 0.780263
42 93 0.726455 0.687214
45 93 0.863476 0.504391
48 93 0.984899 0.173131
51 93 0.970685 -0.240356
54 93 0.839359 -0.543578
57 93 0.708559 -0.705651
60 93 0.614909 -0.788598
63 93 0.551993 -0.833848
66 93 0.50963 -0.860394
69 93 0.481437 -0.87648
72 93 0.464244 -0.885707
75 93 0.457074 -0.889429
78 93 0.460552 -0.887633
81 93 0.476878 -0.878969
84 93 0.510074 -0.860131
87 93 0.566836 -0.823831
90 93 0.657095 -0.753808
93 93 0.789277 -0.614037
96 93 0.939895 -0.341463

0 96 0.990816 0.135216
3 96 0.716775 0.697304
6 96 0.496165 0.868228
9 96 0.380676 0.924708
12 96 0.317872 0.948134
15 96 0.282482 0.959273
18 96 0.263119 0.964763
21 96 0.254281 0.96713
24 96 0.253234 0.967405
27 96 0.258803 0.96593
30 96 0.271053 0.962564
33 96 0.291493 0.956573
36 96 0.324108 0.94602
39 96 0.377908 0.925843
42 96 0.473495 0.880797
45 96 0.656667 0.75418
48 96 0.945746 0.324907
51 96 0.897504 -0.441006
54 96 0.61573 -0.787957
57 96 0.453687 -0.891161
60 96 0.368375 -0.929677
63 96 0.31968 -0.947526
66 96 0.289912 -0.957053
69 96 0.271353 -0.96248
72 96 0.260601 -0.965447
75 96 0.256532 -0.966536
78 96 0.259408 -0.965768
81 96 0.27082 -0.96263
84 96 0.29422 -0.955738
87 96 0.336537 -0.94167
90 96 0.412542 -0.910939
93 96 0.555357 -0.831612
96 96 0.820186 -0.572097

